-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,19
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,18,19,-1,-1,-1,-1,-1,-1,33,34,34,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,-1,-1,-1,-1,-1,33,34,34,35
-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,6,-1,-1,33,34,34,34,35,-1,-1,-1,-1,-1,-1,33,34,34,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,-1,-1,-1,-1,-1,33,34,34,35
17,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,-1,-1,-1,-1,-1,33,34,34,35
33,34,34,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,-1,-1,-1,-1,-1,33,34,34,35
33,34,34,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,-1,69,-1,-1,-1,33,34,34,35
33,34,34,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,50,50,50,51,-1,-1,69,-1,-1,-1,49,50,50,51
49,50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,34,69,34,34,34,34,34,34,35
45,45,45,45,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,34,34,34,34,34,34,34,34,35
45,45,45,45,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,34,34,34,34,34,34,34,34,35
45,45,45,45,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,50,50,50,50,50,50,69,50,50,50,50,50,50,51
